id,crawl_id,url,page_type,template,category,issue,severity,evidence,recommendation,source,laya_category,laya_severity,laya_action,laya_confidence
40946,crawl_20260924_001323,https://www.drivio.in/avon/e-scoot,listing,tpl_listing_avon_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
40947,crawl_20260924_001323,https://www.drivio.in/avon/e-scoot,listing,tpl_listing_avon_2seg,images,missing_image_alt,low,Found 1 out of 106 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
40948,crawl_20260924_001323,https://www.drivio.in/avon/e-scoot,listing,tpl_listing_avon_2seg,images,missing_image_dimensions,low,Found 20 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
40949,crawl_20260924_001323,https://www.drivio.in/avon/e-plus,listing,tpl_listing_avon_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
40950,crawl_20260924_001323,https://www.drivio.in/avon/e-plus,listing,tpl_listing_avon_2seg,images,missing_image_alt,low,Found 1 out of 64 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
40951,crawl_20260924_001323,https://www.drivio.in/avon/e-plus,listing,tpl_listing_avon_2seg,images,missing_image_dimensions,low,Found 10 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
40952,crawl_20260924_001323,https://www.drivio.in/avon/e-star,listing,tpl_listing_avon_2seg,metadata,long_title_truncated,low,Title is 79 characters (exceeds typical 60-character SERP display limit).,Shorten title to 50-60 characters to prevent truncation in search result snippets.,deterministic_rule,,,,
40953,crawl_20260924_001323,https://www.drivio.in/avon/e-star,listing,tpl_listing_avon_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
40954,crawl_20260924_001323,https://www.drivio.in/avon/e-star,listing,tpl_listing_avon_2seg,images,missing_image_alt,low,Found 1 out of 106 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
40955,crawl_20260924_001323,https://www.drivio.in/avon/e-star,listing,tpl_listing_avon_2seg,images,missing_image_dimensions,low,Found 20 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
41234,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,listing,tpl_listing_avon_2seg,internal_linking,orphan_page,medium,Page has 0 inbound internal links from any crawled page on the site.,"Link to this page from relevant category, navigation, or parent pages.",deterministic_rule,,,,
41235,crawl_20260924_001323,https://www.drivio.in/avon/e-lite,listing,tpl_listing_avon_2seg,internal_linking,orphan_page,medium,Page has 0 inbound internal links from any crawled page on the site.,"Link to this page from relevant category, navigation, or parent pages.",deterministic_rule,,,,
41236,crawl_20260924_001323,https://www.drivio.in/avon/e-scoot,listing,tpl_listing_avon_2seg,internal_linking,orphan_page,medium,Page has 0 inbound internal links from any crawled page on the site.,"Link to this page from relevant category, navigation, or parent pages.",deterministic_rule,,,,
41237,crawl_20260924_001323,https://www.drivio.in/avon/e-plus,listing,tpl_listing_avon_2seg,internal_linking,orphan_page,medium,Page has 0 inbound internal links from any crawled page on the site.,"Link to this page from relevant category, navigation, or parent pages.",deterministic_rule,,,,
41238,crawl_20260924_001323,https://www.drivio.in/avon/e-star,listing,tpl_listing_avon_2seg,internal_linking,orphan_page,medium,Page has 0 inbound internal links from any crawled page on the site.,"Link to this page from relevant category, navigation, or parent pages.",deterministic_rule,,,,
41307,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,listing,tpl_listing_avon_2seg,internal_linking,template_empty_anchor_text,medium,Systemic template defect: 5/5 pages (100.0%) in template 'tpl_listing_avon_2seg' have issue 'empty_anchor_text'.,Update page template/layout for 'tpl_listing_avon_2seg' to fix 'empty_anchor_text' across all 5 affected URLs simultaneously.,template_aggregation,,,,
41308,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,listing,tpl_listing_avon_2seg,images,template_missing_image_alt,medium,Systemic template defect: 5/5 pages (100.0%) in template 'tpl_listing_avon_2seg' have issue 'missing_image_alt'.,Update page template/layout for 'tpl_listing_avon_2seg' to fix 'missing_image_alt' across all 5 affected URLs simultaneously.,template_aggregation,,,,
41309,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,listing,tpl_listing_avon_2seg,images,template_missing_image_dimensions,medium,Systemic template defect: 5/5 pages (100.0%) in template 'tpl_listing_avon_2seg' have issue 'missing_image_dimensions'.,Update page template/layout for 'tpl_listing_avon_2seg' to fix 'missing_image_dimensions' across all 5 affected URLs simultaneously.,template_aggregation,,,,
41310,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,listing,tpl_listing_avon_2seg,metadata,template_long_title_truncated,medium,Systemic template defect: 3/5 pages (60.0%) in template 'tpl_listing_avon_2seg' have issue 'long_title_truncated'.,Update page template/layout for 'tpl_listing_avon_2seg' to fix 'long_title_truncated' across all 3 affected URLs simultaneously.,template_aggregation,,,,
41311,crawl_20260924_001323,https://www.drivio.in/avon/e-mate,listing,tpl_listing_avon_2seg,internal_linking,template_orphan_page,medium,Systemic template defect: 5/5 pages (100.0%) in template 'tpl_listing_avon_2seg' have issue 'orphan_page'.,Update page template/layout for 'tpl_listing_avon_2seg' to fix 'orphan_page' across all 5 affected URLs simultaneously.,template_aggregation,,,,
40962,crawl_20260924_001323,https://www.drivio.in/bajaj/avenger-cruise-220,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
40963,crawl_20260924_001323,https://www.drivio.in/bajaj/avenger-cruise-220,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 72 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
40964,crawl_20260924_001323,https://www.drivio.in/bajaj/avenger-cruise-220,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 14 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
40965,crawl_20260924_001323,https://www.drivio.in/bajaj/bajaj-pulsar-n150,listing,tpl_listing_bajaj_2seg,metadata,long_title_truncated,low,Title is 74 characters (exceeds typical 60-character SERP display limit).,Shorten title to 50-60 characters to prevent truncation in search result snippets.,deterministic_rule,,,,
40966,crawl_20260924_001323,https://www.drivio.in/bajaj/bajaj-pulsar-n150,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
40967,crawl_20260924_001323,https://www.drivio.in/bajaj/bajaj-pulsar-n150,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 76 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
40968,crawl_20260924_001323,https://www.drivio.in/bajaj/bajaj-pulsar-n150,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 12 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
40969,crawl_20260924_001323,https://www.drivio.in/bajaj/platina-110,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
40970,crawl_20260924_001323,https://www.drivio.in/bajaj/platina-110,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 108 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
40971,crawl_20260924_001323,https://www.drivio.in/bajaj/platina-110,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 20 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
40972,crawl_20260924_001323,https://www.drivio.in/bajaj/chetak,listing,tpl_listing_bajaj_2seg,metadata,long_title_truncated,low,Title is 72 characters (exceeds typical 60-character SERP display limit).,Shorten title to 50-60 characters to prevent truncation in search result snippets.,deterministic_rule,,,,
40973,crawl_20260924_001323,https://www.drivio.in/bajaj/chetak,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
40974,crawl_20260924_001323,https://www.drivio.in/bajaj/chetak,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 108 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
40975,crawl_20260924_001323,https://www.drivio.in/bajaj/chetak,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 20 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
40976,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-110x,listing,tpl_listing_bajaj_2seg,metadata,long_title_truncated,low,Title is 84 characters (exceeds typical 60-character SERP display limit).,Shorten title to 50-60 characters to prevent truncation in search result snippets.,deterministic_rule,,,,
40977,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-110x,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
40978,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-110x,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 70 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
40979,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-110x,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 12 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
40980,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-400,listing,tpl_listing_bajaj_2seg,metadata,long_title_truncated,low,Title is 67 characters (exceeds typical 60-character SERP display limit).,Shorten title to 50-60 characters to prevent truncation in search result snippets.,deterministic_rule,,,,
40981,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-400,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
40982,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-400,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 70 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
40983,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-400,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 10 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
40984,crawl_20260924_001323,https://www.drivio.in/bajaj/platina-100,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
40985,crawl_20260924_001323,https://www.drivio.in/bajaj/platina-100,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 108 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
40986,crawl_20260924_001323,https://www.drivio.in/bajaj/platina-100,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 20 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
40987,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-125x,listing,tpl_listing_bajaj_2seg,metadata,long_title_truncated,low,Title is 69 characters (exceeds typical 60-character SERP display limit).,Shorten title to 50-60 characters to prevent truncation in search result snippets.,deterministic_rule,,,,
40988,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-125x,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
40989,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-125x,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 98 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
40990,crawl_20260924_001323,https://www.drivio.in/bajaj/ct-125x,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 20 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
40991,crawl_20260924_001323,https://www.drivio.in/bajaj/freedom,listing,tpl_listing_bajaj_2seg,metadata,long_title_truncated,low,Title is 69 characters (exceeds typical 60-character SERP display limit).,Shorten title to 50-60 characters to prevent truncation in search result snippets.,deterministic_rule,,,,
40992,crawl_20260924_001323,https://www.drivio.in/bajaj/freedom,listing,tpl_listing_bajaj_2seg,metadata,long_meta_description,low,Meta description is 435 characters (likely truncated by search engines).,Trim meta description to under 160 characters to fit standard SERP viewports.,deterministic_rule,,,,
40993,crawl_20260924_001323,https://www.drivio.in/bajaj/freedom,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
40994,crawl_20260924_001323,https://www.drivio.in/bajaj/freedom,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 112 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
40995,crawl_20260924_001323,https://www.drivio.in/bajaj/freedom,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 20 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
40996,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-250,listing,tpl_listing_bajaj_2seg,metadata,long_title_truncated,low,Title is 76 characters (exceeds typical 60-character SERP display limit).,Shorten title to 50-60 characters to prevent truncation in search result snippets.,deterministic_rule,,,,
40997,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-250,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
40998,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-250,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 90 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
40999,crawl_20260924_001323,https://www.drivio.in/bajaj/dominar-250,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 18 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
41000,crawl_20260924_001323,https://www.drivio.in/bajaj/avenger-street-160,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
41001,crawl_20260924_001323,https://www.drivio.in/bajaj/avenger-street-160,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 66 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
41002,crawl_20260924_001323,https://www.drivio.in/bajaj/avenger-street-160,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 10 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
41003,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-125,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
41004,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-125,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 104 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
41005,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-125,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 19 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
41006,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-150,listing,tpl_listing_bajaj_2seg,metadata,long_title_truncated,low,Title is 67 characters (exceeds typical 60-character SERP display limit).,Shorten title to 50-60 characters to prevent truncation in search result snippets.,deterministic_rule,,,,
41007,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-150,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
41008,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-150,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 80 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
41009,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-150,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 13 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
41010,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-180,listing,tpl_listing_bajaj_2seg,metadata,long_meta_description,low,Meta description is 250 characters (likely truncated by search engines).,Trim meta description to under 160 characters to fit standard SERP viewports.,deterministic_rule,,,,
41011,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-180,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
41012,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-180,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 89 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
41013,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-180,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 20 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
41014,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-220-f,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
41015,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-220-f,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 76 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
41016,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-220-f,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 12 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
41017,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-f250,listing,tpl_listing_bajaj_2seg,metadata,long_title_truncated,low,Title is 81 characters (exceeds typical 60-character SERP display limit).,Shorten title to 50-60 characters to prevent truncation in search result snippets.,deterministic_rule,,,,
41018,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-f250,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
41019,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-f250,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 70 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
41020,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-f250,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 12 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
41021,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n250,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
41022,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n250,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 106 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
41023,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n250,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 20 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
41024,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n160,listing,tpl_listing_bajaj_2seg,metadata,long_title_truncated,low,Title is 67 characters (exceeds typical 60-character SERP display limit).,Shorten title to 50-60 characters to prevent truncation in search result snippets.,deterministic_rule,,,,
41025,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n160,listing,tpl_listing_bajaj_2seg,metadata,long_meta_description,low,Meta description is 170 characters (likely truncated by search engines).,Trim meta description to under 160 characters to fit standard SERP viewports.,deterministic_rule,,,,
41026,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n160,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
41027,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n160,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 76 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
41028,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-n160,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 12 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
41029,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns-125,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
41030,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns-125,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 62 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
41031,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns-125,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 11 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
41032,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns160,listing,tpl_listing_bajaj_2seg,metadata,long_title_truncated,low,Title is 74 characters (exceeds typical 60-character SERP display limit).,Shorten title to 50-60 characters to prevent truncation in search result snippets.,deterministic_rule,,,,
41033,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns160,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
41034,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns160,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 72 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
41035,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns160,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 11 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
41036,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns400z,listing,tpl_listing_bajaj_2seg,metadata,long_meta_description,low,Meta description is 269 characters (likely truncated by search engines).,Trim meta description to under 160 characters to fit standard SERP viewports.,deterministic_rule,,,,
41037,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns400z,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
41038,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns400z,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 64 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
41039,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns400z,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 11 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
41040,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns200,listing,tpl_listing_bajaj_2seg,metadata,long_title_truncated,low,Title is 80 characters (exceeds typical 60-character SERP display limit).,Shorten title to 50-60 characters to prevent truncation in search result snippets.,deterministic_rule,,,,
41041,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns200,listing,tpl_listing_bajaj_2seg,metadata,long_meta_description,low,Meta description is 214 characters (likely truncated by search engines).,Trim meta description to under 160 characters to fit standard SERP viewports.,deterministic_rule,,,,
41042,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns200,listing,tpl_listing_bajaj_2seg,internal_linking,empty_anchor_text,low,Found 3 links with no visible anchor text or image alt.,"Provide meaningful, keyword-rich anchor text for all navigational links.",deterministic_rule,,,,
41043,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns200,listing,tpl_listing_bajaj_2seg,images,missing_image_alt,low,Found 1 out of 76 images missing alt text.,"Add descriptive, keyword-relevant alt attributes to all informational images.",deterministic_rule,,,,
41044,crawl_20260924_001323,https://www.drivio.in/bajaj/pulsar-ns200,listing,tpl_listing_bajaj_2seg,images,missing_image_dimensions,low,Found 12 images without explicit width/height attributes (potential CLS impact).,Specify explicit width and height attributes on <img> tags to reduce Cumulative Layout Shift.,deterministic_rule,,,,
