work_order_id,fingerprint,display_id,run_id,order_type,priority,scope,title,problem,evidence_json,required_change,acceptance_criteria,verify_spec,file_locations_json
WO-SEOJEV-ENG-502,5680e61f6fe02951,SEOJEV-ENG-502,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-502] Add contextual internal links to https://www.drivio.in/electric-vehicles/dao/zor...,"Target page https://www.drivio.in/electric-vehicles/dao/zor-405 has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-431"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/dao/zor-405"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/dao/zor-405 from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/dao/zor-405') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/dao/zor-405, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/dao/zor-405') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-503,f33703bd3adf4bc0,SEOJEV-ENG-503,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-503] Add contextual internal links to https://www.drivio.in/electric-vehicles/dao/vid...,"Target page https://www.drivio.in/electric-vehicles/dao/vidyut-108 has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-432"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/dao/vidyut-108"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/dao/vidyut-108 from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/dao/vidyut-108') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/dao/vidyut-108, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/dao/vidyut-108') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-504,c1697fb87d30bfd7,SEOJEV-ENG-504,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-504] Add contextual internal links to https://www.drivio.in/electric-vehicles/deltic/...,"Target page https://www.drivio.in/electric-vehicles/deltic/legion has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-433"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/deltic/legion"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/deltic/legion from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/deltic/legion') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/deltic/legion, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/deltic/legion') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-505,d6bb937e2d767f20,SEOJEV-ENG-505,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-505] Add contextual internal links to https://www.drivio.in/electric-vehicles/deltic/...,"Target page https://www.drivio.in/electric-vehicles/deltic/zgs has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-434"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/deltic/zgs"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/deltic/zgs from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/deltic/zgs') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/deltic/zgs, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/deltic/zgs') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-506,b76a64f15f6f9aa7,SEOJEV-ENG-506,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-506] Add contextual internal links to https://www.drivio.in/electric-vehicles/deltic/...,"Target page https://www.drivio.in/electric-vehicles/deltic/drixx has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-435"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/deltic/drixx"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/deltic/drixx from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/deltic/drixx') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/deltic/drixx, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/deltic/drixx') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-507,6f81b5779db3d90f,SEOJEV-ENG-507,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-507] Add contextual internal links to https://www.drivio.in/electric-vehicles/detel-e...,"Target page https://www.drivio.in/electric-vehicles/detel-ev/easy-plus has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-436"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/detel-ev/easy-plus"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/detel-ev/easy-plus from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/detel-ev/easy-plus') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/detel-ev/easy-plus, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/detel-ev/easy-plus') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-508,3a00b4fe8ca448f2,SEOJEV-ENG-508,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-508] Add contextual internal links to https://www.drivio.in/electric-vehicles/eeve/xe...,"Target page https://www.drivio.in/electric-vehicles/eeve/xeniaa has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-437"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/eeve/xeniaa"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/eeve/xeniaa from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/eeve/xeniaa') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/eeve/xeniaa, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/eeve/xeniaa') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-509,4191364425e42dcb,SEOJEV-ENG-509,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-509] Add contextual internal links to https://www.drivio.in/electric-vehicles/eeve/ah...,"Target page https://www.drivio.in/electric-vehicles/eeve/ahava has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-438"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/eeve/ahava"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/eeve/ahava from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/eeve/ahava') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/eeve/ahava, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/eeve/ahava') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-510,d23ae825d8252cb8,SEOJEV-ENG-510,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-510] Add contextual internal links to https://www.drivio.in/electric-vehicles/eeve/wi...,"Target page https://www.drivio.in/electric-vehicles/eeve/wind has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-439"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/eeve/wind"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/eeve/wind from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/eeve/wind') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/eeve/wind, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/eeve/wind') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-511,5b6182a66ff62f38,SEOJEV-ENG-511,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-511] Add contextual internal links to https://www.drivio.in/electric-vehicles/eeve/at...,"Target page https://www.drivio.in/electric-vehicles/eeve/atreo has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-440"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/eeve/atreo"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/eeve/atreo from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/eeve/atreo') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/eeve/atreo, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/eeve/atreo') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-512,2195e3a5c345f918,SEOJEV-ENG-512,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-512] Add contextual internal links to https://www.drivio.in/electric-vehicles/earth-e...,"Target page https://www.drivio.in/electric-vehicles/earth-energy-ev/glyde-plus has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-442"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/earth-energy-ev/glyde-plus"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/earth-energy-ev/glyde-plus from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/earth-energy-ev/glyde-plus') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/earth-energy-ev/glyde-plus, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/earth-energy-ev/glyde-plus') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-513,14c1a73bb8e62b09,SEOJEV-ENG-513,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-513] Add contextual internal links to https://www.drivio.in/electric-vehicles/earth-e...,"Target page https://www.drivio.in/electric-vehicles/earth-energy-ev/evolve-r has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-443"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/earth-energy-ev/evolve-r"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/earth-energy-ev/evolve-r from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/earth-energy-ev/evolve-r') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/earth-energy-ev/evolve-r, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/earth-energy-ev/evolve-r') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-514,1e0b9758fe6066ac,SEOJEV-ENG-514,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-514] Add contextual internal links to https://www.drivio.in/electric-vehicles/earth-e...,"Target page https://www.drivio.in/electric-vehicles/earth-energy-ev/evolve-z has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-444"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/earth-energy-ev/evolve-z"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/earth-energy-ev/evolve-z from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/earth-energy-ev/evolve-z') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/earth-energy-ev/evolve-z, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/earth-energy-ev/evolve-z') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-515,5fccaebca58a5f87,SEOJEV-ENG-515,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-515] Add contextual internal links to https://www.drivio.in/electric-vehicles/eveium/...,"Target page https://www.drivio.in/electric-vehicles/eveium/czar has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-445"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/eveium/czar"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/eveium/czar from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/eveium/czar') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/eveium/czar, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/eveium/czar') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-516,b91d5b5824ed02a7,SEOJEV-ENG-516,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-516] Add contextual internal links to https://www.drivio.in/electric-vehicles/eveium/...,"Target page https://www.drivio.in/electric-vehicles/eveium/comet has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-446"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/eveium/comet"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/eveium/comet from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/eveium/comet') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/eveium/comet, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/eveium/comet') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-517,95c1b6ecc235c2be,SEOJEV-ENG-517,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-517] Add contextual internal links to https://www.drivio.in/electric-vehicles/essel-e...,"Target page https://www.drivio.in/electric-vehicles/essel-energy/get-1 has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-447"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/essel-energy/get-1"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/essel-energy/get-1 from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/essel-energy/get-1') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/essel-energy/get-1, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/essel-energy/get-1') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-518,926033fb73c84129,SEOJEV-ENG-518,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-518] Add contextual internal links to https://www.drivio.in/electric-vehicles/evolet/...,"Target page https://www.drivio.in/electric-vehicles/evolet/derby has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-448"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/evolet/derby"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/evolet/derby from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/evolet/derby') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/evolet/derby, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/evolet/derby') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-519,6260f678d8cb434b,SEOJEV-ENG-519,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-519] Add contextual internal links to https://www.drivio.in/electric-vehicles/essel-e...,"Target page https://www.drivio.in/electric-vehicles/essel-energy/get-7 has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-449"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/essel-energy/get-7"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/essel-energy/get-7 from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/essel-energy/get-7') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/essel-energy/get-7, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/essel-energy/get-7') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-520,10f59d678ef73c26,SEOJEV-ENG-520,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-520] Add contextual internal links to https://www.drivio.in/electric-vehicles/evtric-...,"Target page https://www.drivio.in/electric-vehicles/evtric-motors/evtric-rise has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-450"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/evtric-motors/evtric-rise"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/evtric-motors/evtric-rise from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/evtric-motors/evtric-rise') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/evtric-motors/evtric-rise, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/evtric-motors/evtric-rise') == True,"[""Source article / category body content""]"
WO-SEOJEV-ENG-521,6d49c0a3c398f3a4,SEOJEV-ENG-521,crawl_20260923_234236,engineering,P2,page,[SEOJEV-ENG-521] Add contextual internal links to https://www.drivio.in/electric-vehicles/evolet/...,"Target page https://www.drivio.in/electric-vehicles/evolet/pony has 1 high-relevance inbound internal link injection candidates.

Diagnosis: Target page receives insufficient internal link equity relative to its commercial or topical relevance.","{""opportunity_id"": ""OPP-LINK-SEO-451"", ""affected_urls_count"": 1, ""sample_urls"": [""https://www.drivio.in/electric-vehicles/evolet/pony"", ""https://www.drivio.in/electric-vehicles""], ""confidence_tier"": ""High"", ""effort"": ""S""}","Action Required: Add contextual internal links to https://www.drivio.in/electric-vehicles/evolet/pony from source pages ['https://www.drivio.in/electric-vehicles'] with candidate anchors [None].

Target Location: Source article / category body content
Scope: Page (1 URLs affected)
Observed Hypothesis: Injecting 1 contextual internal links with descriptive anchor text improves crawl accessibility and distributes PageRank mass.","- [ ] Implementation updated in `Source article / category body content`.
- [ ] Verification spec evaluates to true: `inbound_link_exists('https://www.drivio.in/electric-vehicles/evolet/pony') == True`.
- [ ] Validated on sample URLs: https://www.drivio.in/electric-vehicles/evolet/pony, https://www.drivio.in/electric-vehicles.",inbound_link_exists('https://www.drivio.in/electric-vehicles/evolet/pony') == True,"[""Source article / category body content""]"
