crawl_id,template_id,page_count,sample_urls,dominant_page_type,characteristics_json
crawl_20260923_234236,tpl_category_victory-scooters_1seg,1,"[""https://www.drivio.in/victory-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 213.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_viertric-ev_1seg,1,"[""https://www.drivio.in/viertric-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 285.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_warivo-motors-ev_1seg,1,"[""https://www.drivio.in/warivo-motors-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 332.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 58.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_white-carbon-motors-ev_1seg,1,"[""https://www.drivio.in/white-carbon-motors-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 263.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 55.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_wroley-ev_1seg,1,"[""https://www.drivio.in/wroley-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 285.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_xs-bikes-scooters_1seg,1,"[""https://www.drivio.in/xs-bikes-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_yamaha-bikes_1seg,1,"[""https://www.drivio.in/yamaha-bikes""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 482.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 63.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_yezdi-bikes_1seg,1,"[""https://www.drivio.in/yezdi-bikes""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 288.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_yezdi-motorcycles-scooters_1seg,1,"[""https://www.drivio.in/yezdi-motorcycles-scooters""]",category,"{""unique_title_percentage"": 0.0, ""unique_description_percentage"": 0.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_yobykes-ev_1seg,1,"[""https://www.drivio.in/yobykes-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 260.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 55.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_yukie-ev_1seg,1,"[""https://www.drivio.in/yukie-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 213.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_yukie-scooters-scooters_1seg,1,"[""https://www.drivio.in/yukie-scooters-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_zelio-ev_1seg,1,"[""https://www.drivio.in/zelio-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 303.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 57.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_zontes-bikes_1seg,1,"[""https://www.drivio.in/zontes-bikes""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 318.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 57.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_city_featured-stories_2seg,154,"[""https://www.drivio.in/featured-stories/10-reasons-why-two-wheelers-are-so-popular-in-rural-india"", ""https://www.drivio.in/featured-stories/2023-suzuki-access-a-detailed-look-at-suzukis-best-selling-scooter-in-india"", ""https://www.drivio.in/featured-stories/5-of-the-most-fuel-efficient-160cc-commuters-in-india"", ""https://www.drivio.in/featured-stories/5-reasons-why-the-ather-450s-is-the-best-selling-ather-scooter-in-india"", ""https://www.drivio.in/featured-stories/advantages-of-owning-a-two-wheeler-over-a-four-wheeler-in-india""]",city,"{""unique_title_percentage"": 50.0, ""unique_description_percentage"": 50.0, ""unique_h1_percentage"": 50.0, ""average_word_count"": 1446.4, ""canonical_consistency"": 50.0, ""internal_link_density"": 80.6, ""indexability"": 100.0, ""status_distribution"": {""200"": 154}}"
crawl_20260923_234236,tpl_city_indian_2seg,3,"[""https://www.drivio.in/indian/chieftain-elite"", ""https://www.drivio.in/indian/chieftain-limited"", ""https://www.drivio.in/indian/chieftain-dark-horse""]",city,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1099.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 80.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 3}}"
crawl_20260923_234236,tpl_city_ivoomi_2seg,1,"[""https://www.drivio.in/ivoomi/city""]",city,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1316.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_city_jitendra-ev_2seg,1,"[""https://www.drivio.in/jitendra-ev/jitendra-jmt-classic-city""]",city,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1345.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_city_kabira-mobility_2seg,2,"[""https://www.drivio.in/kabira-mobility/intercity-neo"", ""https://www.drivio.in/kabira-mobility/intercity-aeolus""]",city,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1289.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 113.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 2}}"
crawl_20260923_234236,tpl_city_news_2seg,342,"[""https://www.drivio.in/news/2023-honda-cb200x-launched-in-india-at-rs1-46-999"", ""https://www.drivio.in/news/2023-honda-hness-cb350-legacy-edition-and-cb350rs-new-hue-edition-launched-in-india"", ""https://www.drivio.in/news/2023-bajaj-pulsar-125-has-reached-dealerships"", ""https://www.drivio.in/news/2023-yamaha-aerox-155-launched-in-india"", ""https://www.drivio.in/news/2023-yamaha-r15-v4-mt-15-v2-and-r15s-launched-in-india""]",city,"{""unique_title_percentage"": 64.3, ""unique_description_percentage"": 64.3, ""unique_h1_percentage"": 64.3, ""average_word_count"": 1017.6, ""canonical_consistency"": 64.3, ""internal_link_density"": 80.3, ""indexability"": 100.0, ""status_distribution"": {""200"": 342}}"
crawl_20260923_234236,tpl_city_petrol-price-in-bengaluru_1seg,1,"[""https://www.drivio.in/petrol-price-in-bengaluru""]",city,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 396.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_city_petrol-price-in-chennai_1seg,1,"[""https://www.drivio.in/petrol-price-in-chennai""]",city,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 396.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_city_petrol-price-in-delhi_1seg,1,"[""https://www.drivio.in/petrol-price-in-delhi""]",city,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 396.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_city_petrol-price-in-hyderabad_1seg,1,"[""https://www.drivio.in/petrol-price-in-hyderabad""]",city,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 396.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_city_petrol-price-in-indore_1seg,1,"[""https://www.drivio.in/petrol-price-in-indore""]",city,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 396.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_city_petrol-price-in-jaipur_1seg,1,"[""https://www.drivio.in/petrol-price-in-jaipur""]",city,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 396.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_city_petrol-price-in-noida_1seg,1,"[""https://www.drivio.in/petrol-price-in-noida""]",city,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 396.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_city_petrol-price-in-pune_1seg,1,"[""https://www.drivio.in/petrol-price-in-pune""]",city,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 396.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_city_reviews_2seg,12,"[""https://www.drivio.in/reviews/bajaj-pulsar-125-review-2025-ultimate-buying-guide-for-the-best-125cc-bike-in-india"", ""https://www.drivio.in/reviews/hero-motocorp-sales-plunge-while-suzuki-records-growth-hero-and-suzuki-sales-in-april-2025"", ""https://www.drivio.in/reviews/hero-vida-v2-review-is-it-still-the-best-value-electric-scooter-in-india"", ""https://www.drivio.in/reviews/hero-xtreme-160r-review-is-it-the-best-daily-commuter-in-india-right-now"", ""https://www.drivio.in/reviews/honda-sp125-review-why-its-indias-most-loved-mileage-bike-in-2026""]",city,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1453.8, ""canonical_consistency"": 100.0, ""internal_link_density"": 81.4, ""indexability"": 100.0, ""status_distribution"": {""200"": 12}}"
crawl_20260923_234236,tpl_city_triumph_2seg,1,"[""https://www.drivio.in/triumph/speed-twin-900""]",city,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1285.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 86.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_comparison_bikes_2seg,1,"[""https://www.drivio.in/bikes/tvs""]",comparison,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 0.0, ""average_word_count"": 2169.0, ""canonical_consistency"": 0.0, ""internal_link_density"": 138.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_comparison_bikes_3seg,21,"[""https://www.drivio.in/bikes/tvs/raider"", ""https://www.drivio.in/bikes/tvs/apache-rtr-160"", ""https://www.drivio.in/bikes/tvs/jupiter-125"", ""https://www.drivio.in/bikes/tvs/jupiter"", ""https://www.drivio.in/bikes/tvs/ntorq-125""]",comparison,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1227.7, ""canonical_consistency"": 100.0, ""internal_link_density"": 128.9, ""indexability"": 100.0, ""status_distribution"": {""200"": 21}}"
crawl_20260923_234236,tpl_comparison_bikes_4seg,18,"[""https://www.drivio.in/bikes/tvs/raider/reviews"", ""https://www.drivio.in/bikes/tvs/apache-rtr-160/reviews"", ""https://www.drivio.in/bikes/tvs/jupiter-125/reviews"", ""https://www.drivio.in/bikes/tvs/jupiter/reviews"", ""https://www.drivio.in/bikes/tvs/ntorq-125/reviews""]",comparison,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 5.6, ""average_word_count"": 1020.3, ""canonical_consistency"": 100.0, ""internal_link_density"": 54.6, ""indexability"": 100.0, ""status_distribution"": {""200"": 18}}"
crawl_20260923_234236,tpl_comparison_compare_1seg,1,"[""https://www.drivio.in/compare""]",comparison,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 0.0, ""average_word_count"": 419.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 73.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_comparison_compare_2seg,5,"[""https://www.drivio.in/compare/hero-splendor-plus-vs-bajaj-platina-110"", ""https://www.drivio.in/compare/royal-enfield-classic-350-vs-jawa-42-bobber"", ""https://www.drivio.in/compare/yamaha-fzs-fi-v3-vs-bajaj-pulsar-ns200"", ""https://www.drivio.in/compare/honda-shine-vs-hero-glamour"", ""https://www.drivio.in/compare/tvs-apache-rtr-160-4v-vs-bajaj-pulsar-150""]",comparison,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 636.4, ""canonical_consistency"": 100.0, ""internal_link_density"": 58.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 5}}"
crawl_20260923_234236,tpl_comparison_electric-vehicles_2seg,1,"[""https://www.drivio.in/electric-vehicles/tvs""]",comparison,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 0.0, ""average_word_count"": 1939.0, ""canonical_consistency"": 0.0, ""internal_link_density"": 165.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_comparison_electric-vehicles_3seg,2,"[""https://www.drivio.in/electric-vehicles/tvs/tvs-x"", ""https://www.drivio.in/electric-vehicles/tvs/iqube""]",comparison,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1272.5, ""canonical_consistency"": 100.0, ""internal_link_density"": 252.5, ""indexability"": 100.0, ""status_distribution"": {""200"": 2}}"
crawl_20260923_234236,tpl_comparison_electric-vehicles_4seg,1,"[""https://www.drivio.in/electric-vehicles/tvs/tvs-x/reviews""]",comparison,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 324.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 54.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_comparison_featured-stories_2seg,82,"[""https://www.drivio.in/featured-stories/2024-march-two-wheeler-sales-report-check-how-hero-honda-tvs-and-others-fared"", ""https://www.drivio.in/featured-stories/2023-tvs-ntorq-125-is-it-the-best-a-125cc-scooter-can-get"", ""https://www.drivio.in/featured-stories/2024-tvs-india-launches-all-set-for-important-bikes-and-scooter-launches-this-year"", ""https://www.drivio.in/featured-stories/aprilia-rs-457-vs-yamaha-r3-vs-kawasaki-ninja-500-which-twin-should-you-buy"", ""https://www.drivio.in/featured-stories/bajaj-pulsar-n150-vs-bajaj-pulsar-p150-all-thats-different""]",comparison,"{""unique_title_percentage"": 50.0, ""unique_description_percentage"": 50.0, ""unique_h1_percentage"": 50.0, ""average_word_count"": 1434.0, ""canonical_consistency"": 50.0, ""internal_link_density"": 82.4, ""indexability"": 100.0, ""status_distribution"": {""200"": 82}}"
crawl_20260923_234236,tpl_comparison_news_2seg,55,"[""https://www.drivio.in/news/2024-tvs-apache-rtr-160-4v-breaks-cover-with-comprehensive-upgrades"", ""https://www.drivio.in/news/2025-tvs-jupiter-125-dt-sxc-launched-price-and-features"", ""https://www.drivio.in/news/2025-tvs-iqube-s-and-st-launched-in-india-up-to-212km-range-new-features-and-prices"", ""https://www.drivio.in/news/2025-tvs-apache-rr-310-launched-in-india-price-features-racing-tech-and-bto-options"", ""https://www.drivio.in/news/2026-tvs-apache-rtr-160-4v-launched-at-rs-125-lakh""]",comparison,"{""unique_title_percentage"": 80.0, ""unique_description_percentage"": 80.0, ""unique_h1_percentage"": 80.0, ""average_word_count"": 1133.3, ""canonical_consistency"": 80.0, ""internal_link_density"": 79.9, ""indexability"": 100.0, ""status_distribution"": {""200"": 55}}"
crawl_20260923_234236,tpl_comparison_reviews_2seg,221,"[""https://www.drivio.in/reviews/2023-bullet-350-vs-2023-classic-350-specifications-compared"", ""https://www.drivio.in/reviews/2023-royal-enfield-bullet-350-compared-to-its-rivals"", ""https://www.drivio.in/reviews/110cc-vs-125cc-bike-for-college-the-honest-guide-your-senior-never-gave-you"", ""https://www.drivio.in/reviews/2024-bajaj-pulsar-n250-vs-bajaj-dominar-250-which-is-the-more-value-for-money-bike"", ""https://www.drivio.in/reviews/2024-hero-pleasure-plus-vs-honda-activa-face-to-face-comparison""]",comparison,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1511.1, ""canonical_consistency"": 100.0, ""internal_link_density"": 83.2, ""indexability"": 100.0, ""status_distribution"": {""200"": 221}}"
crawl_20260923_234236,tpl_comparison_scooters_2seg,1,"[""https://www.drivio.in/scooters/tvs""]",comparison,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 0.0, ""average_word_count"": 2082.0, ""canonical_consistency"": 0.0, ""internal_link_density"": 117.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_comparison_tvs-bikes_1seg,1,"[""https://www.drivio.in/tvs-bikes""]",comparison,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 495.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 63.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_comparison_tvs-scooters_1seg,1,"[""https://www.drivio.in/tvs-scooters""]",comparison,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 460.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 62.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_comparison_tvs_2seg,21,"[""https://www.drivio.in/tvs/apache-rr-310"", ""https://www.drivio.in/tvs/apache-rtr-180"", ""https://www.drivio.in/tvs/iqube"", ""https://www.drivio.in/tvs/apache-rtr-200-4v"", ""https://www.drivio.in/tvs/apache-rtr-160""]",comparison,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1261.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 95.5, ""indexability"": 100.0, ""status_distribution"": {""200"": 21}}"
crawl_20260923_234236,tpl_finance_emi-calculator_1seg,1,"[""https://www.drivio.in/emi-calculator""]",finance,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 815.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 49.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_finance_featured-stories_2seg,46,"[""https://www.drivio.in/featured-stories/affordable-financing-options-for-the-hero-xtreme-125r-2024-emis-starting-at-rs-4-500"", ""https://www.drivio.in/featured-stories/bajaj-chetak-premium-launched-check-out-10-standout-features-that-make-it-above-all"", ""https://www.drivio.in/featured-stories/best-hero-bikes-under-1-lakh-in-india-2026-price-emi-and-real-world-picks"", ""https://www.drivio.in/featured-stories/glamour-x-vs-xtreme-125r-2026-price-features-and-emi-which-125cc-wins"", ""https://www.drivio.in/featured-stories/glamour-vs-super-splendor-xtec-2026-125cc-price-mileage-and-emi-compared""]",finance,"{""unique_title_percentage"": 50.0, ""unique_description_percentage"": 50.0, ""unique_h1_percentage"": 50.0, ""average_word_count"": 1983.0, ""canonical_consistency"": 50.0, ""internal_link_density"": 80.2, ""indexability"": 100.0, ""status_distribution"": {""200"": 46}}"
crawl_20260923_234236,tpl_finance_finance-offers_1seg,1,"[""https://www.drivio.in/finance-offers""]",finance,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1169.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 65.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_finance_loans_1seg,1,"[""https://www.drivio.in/loans""]",finance,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 322.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 60.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_finance_loans_2seg,274,"[""https://www.drivio.in/loans/a-complete-guide-to-availing-two-wheeler-loan-via-yono-sbi"", ""https://www.drivio.in/loans/a-beginners-guide-to-two-wheeler-loan-approval-documents-cibil-and-tips"", ""https://www.drivio.in/loans/a-comprehensive-guide-to-two-wheeler-loan-insurance"", ""https://www.drivio.in/loans/a-guide-to-refinancing-your-existing-two-wheeler-loan"", ""https://www.drivio.in/loans/a-step-by-step-guide-to-applying-for-a-two-wheeler-loan-with-sbi""]",finance,"{""unique_title_percentage"": 49.6, ""unique_description_percentage"": 49.6, ""unique_h1_percentage"": 50.0, ""average_word_count"": 1506.0, ""canonical_consistency"": 50.0, ""internal_link_density"": 76.5, ""indexability"": 100.0, ""status_distribution"": {""200"": 274}}"
crawl_20260923_234236,tpl_finance_news_2seg,23,"[""https://www.drivio.in/news/2023-bajaj-chetak-launched-at-rs-151-lakh-gets-premium-features-and-three-new-colors"", ""https://www.drivio.in/news/2023-yamaha-fascino-ray-zr-updated-with-new-bs-vi-stage-ii-emission-norms-here-are-the-changes"", ""https://www.drivio.in/news/2025-ducati-scrambler-full-throttle-india-launch-premium-performance-meets-racing-heritage"", ""https://www.drivio.in/news/2027-kawasaki-vulcan-s-launched-in-india-at-rs-823-lakh-price-emi-and-what-changed"", ""https://www.drivio.in/news/bikes-above-350-cc-may-face-40-gst-premium-two-wheelers-to-get-costlier""]",finance,"{""unique_title_percentage"": 65.2, ""unique_description_percentage"": 65.2, ""unique_h1_percentage"": 65.2, ""average_word_count"": 1110.9, ""canonical_consistency"": 65.2, ""internal_link_density"": 80.2, ""indexability"": 100.0, ""status_distribution"": {""200"": 23}}"
crawl_20260923_234236,tpl_finance_reviews_2seg,15,"[""https://www.drivio.in/reviews/ather-450-apex-vs-bajaj-chetak-premium-motors"", ""https://www.drivio.in/reviews/bajaj-chetak-premium-vs-chetak-urbane-variants-compared"", ""https://www.drivio.in/reviews/bajaj-chetak-premium-review-finally-more-features"", ""https://www.drivio.in/reviews/bajaj-pulsar-n160-vs-tvs-apache-rtr-160-4v-mileage-features-and-emi-compared"", ""https://www.drivio.in/reviews/honda-cb350-review-2025-mid-capacity-cruiser-cost-and-finance-breakdown""]",finance,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1380.1, ""canonical_consistency"": 100.0, ""internal_link_density"": 82.8, ""indexability"": 100.0, ""status_distribution"": {""200"": 15}}"
crawl_20260923_234236,tpl_guide_reviews_2seg,1,"[""https://www.drivio.in/reviews/honda-sp-125-review-2025-the-ultimate-guide-for-indian-buyers""]",guide,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1841.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 76.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_homepage,2,"[""https://www.drivio.in/"", ""https://drivio.in/""]",homepage,"{""unique_title_percentage"": 50.0, ""unique_description_percentage"": 50.0, ""unique_h1_percentage"": 0.0, ""average_word_count"": 2565.0, ""canonical_consistency"": 50.0, ""internal_link_density"": 178.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 2}}"
crawl_20260923_234236,tpl_listing_Nmotors_2seg,1,"[""https://www.drivio.in/22motors/jawatest1""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 0.0, ""average_word_count"": 380.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_listing_aeroride_2seg,4,"[""https://www.drivio.in/aeroride/e-spark"", ""https://www.drivio.in/aeroride/aero"", ""https://www.drivio.in/aeroride/bravo"", ""https://www.drivio.in/aeroride/yb2000""]",listing,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1215.8, ""canonical_consistency"": 100.0, ""internal_link_density"": 111.5, ""indexability"": 100.0, ""status_distribution"": {""200"": 4}}"
