url,page_type,template,brand,model,variant,price_str,ex_showroom_price,on_road_price,emi_str,specs,variants_list,colors_list,features_list,pros_list,cons_list,faq_items,has_reviews,has_video,has_comparison,has_alternatives,breadcrumbs,coverage_score_pct,present_content_sections,missing_content_sections,entity_consistency_ok,entity_contradictions,primary_intent,secondary_intents
https://www.drivio.in/bikes/komaki/xgt-x-one,model,tpl_model_bikes_3seg,,Xgt X One,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Komaki', 'Xgt X One']",11.8,"['power', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/tunwal/lithino-li/reviews,model,tpl_model_bikes_4seg,,Lithino Li,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Tunwal', 'Lithino Li', 'Reviews']",11.8,"['images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/komaki/xgt-x5,model,tpl_model_bikes_3seg,,Xgt X5,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Komaki', 'Xgt X5']",11.8,"['power', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/tunwal/sport-63-mid/reviews,model,tpl_model_bikes_4seg,,Sport 63 Mid,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Tunwal', 'Sport 63 Mid', 'Reviews']",11.8,"['images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/tunwal/roma-s/reviews,model,tpl_model_bikes_4seg,,Roma S,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Tunwal', 'Roma S', 'Reviews']",17.6,"['power', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/tunwal/lithino-li,model,tpl_model_bikes_3seg,,Lithino Li,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Tunwal', 'Lithino Li']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/tunwal/lithino-2.0/reviews,model,tpl_model_bikes_4seg,,Lithino 2.0,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Tunwal', 'Lithino 2.0', 'Reviews']",11.8,"['images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/tunwal/roma-s,model,tpl_model_bikes_3seg,,Roma S,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Tunwal', 'Roma S']",11.8,"['power', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/tunwal/sport-63-mid,model,tpl_model_bikes_3seg,,Sport 63 Mid,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Tunwal', 'Sport 63 Mid']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/tunwal/lithino-2.0,model,tpl_model_bikes_3seg,,Lithino 2.0,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Tunwal', 'Lithino 2.0']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/odysse-electric/e2go/reviews,model,tpl_model_bikes_4seg,,E2Go,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Odysse Electric', 'E2Go', 'Reviews']",11.8,"['images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/odysse-electric/e2go,model,tpl_model_bikes_3seg,,E2Go,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Odysse Electric', 'E2Go']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/hop-electric/lyf/reviews,model,tpl_model_bikes_4seg,,Lyf,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Hop Electric', 'Lyf', 'Reviews']",17.6,"['emi', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/harley-davidson/x440/reviews,model,tpl_model_bikes_4seg,Harley-Davidson,X440,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Harley Davidson', 'X440', 'Reviews']",17.6,"['emi', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'faqs']",False,"[""Brand 'Harley-Davidson' identified in URL path but omitted from Title/H1.""]",finance,['review']
https://www.drivio.in/bikes/birla-e-bike/birla-quanto/reviews,model,tpl_model_bikes_4seg,,Birla Quanto,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Birla E Bike', 'Birla Quanto', 'Reviews']",11.8,"['images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/hop-electric/lyf,model,tpl_model_bikes_3seg,,Lyf,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Hop Electric', 'Lyf']",11.8,"['emi', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/birla-e-bike/birla-quanto,model,tpl_model_bikes_3seg,,Birla Quanto,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Birla E Bike', 'Birla Quanto']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/harley-davidson/x440,model,tpl_model_bikes_3seg,Harley-Davidson,X440,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Harley Davidson', 'X440']",11.8,"['emi', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'faqs', 'reviews']",False,"[""Brand 'Harley-Davidson' identified in URL path but omitted from Title/H1.""]",finance,[]
https://www.drivio.in/electric-vehicles/amo-electric/jaunty-3w,model,tpl_model_electric-vehicles_3seg,,AMO Electric Jaunty-3W,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Electric Vehicles', 'Amo Electric', 'Jaunty 3W']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/electric-vehicles/amo-electric/jaunty-plus,model,tpl_model_electric-vehicles_3seg,,AMO Electric Jaunty Plus,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Electric Vehicles', 'Amo Electric', 'Jaunty Plus']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/electric-vehicles/amo-electric/inspirer,model,tpl_model_electric-vehicles_3seg,,AMO Electric Inspirer,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Electric Vehicles', 'Amo Electric', 'Inspirer']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/komaki/x2-vogue/reviews,model,tpl_model_bikes_4seg,,X2 Vogue,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Komaki', 'X2 Vogue', 'Reviews']",11.8,"['images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/kabira-mobility/intercity-neo/reviews,model,tpl_model_bikes_4seg,,Intercity Neo,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Kabira Mobility', 'Intercity Neo', 'Reviews']",11.8,"['images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/kabira-mobility/kollegio/reviews,model,tpl_model_bikes_4seg,,Kollegio,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Kabira Mobility', 'Kollegio', 'Reviews']",17.6,"['emi', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/kabira-mobility/intercity-neo,model,tpl_model_bikes_3seg,,Intercity Neo,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Kabira Mobility', 'Intercity Neo']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/tunwal/elektrika-60/reviews,model,tpl_model_bikes_4seg,,Elektrika 60,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Tunwal', 'Elektrika 60', 'Reviews']",11.8,"['images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/tunwal/elektrika-60,model,tpl_model_bikes_3seg,,Elektrika 60,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Tunwal', 'Elektrika 60']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/komaki/x2-vogue,model,tpl_model_bikes_3seg,,X2 Vogue,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Komaki', 'X2 Vogue']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/kabira-mobility/kollegio,model,tpl_model_bikes_3seg,,Kollegio,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Kabira Mobility', 'Kollegio']",11.8,"['emi', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/rowwet/zepop,model,tpl_model_bikes_3seg,,Zepop,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Rowwet', 'Zepop']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/rowwet/zepop/reviews,model,tpl_model_bikes_4seg,,Zepop,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Rowwet', 'Zepop', 'Reviews']",11.8,"['images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/kabira-mobility/aetos-100/reviews,model,tpl_model_bikes_4seg,,Aetos 100,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Kabira Mobility', 'Aetos 100', 'Reviews']",11.8,"['images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/avon/e-star/reviews,model,tpl_model_bikes_4seg,,E Star,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Avon', 'E Star', 'Reviews']",23.5,"['price', 'specifications', 'images', 'reviews']","['on_road_price', 'variants', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],pricing,"['specification', 'review']"
https://www.drivio.in/bikes/aeroride/e-spark/reviews,model,tpl_model_bikes_4seg,,E Spark,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Aeroride', 'E Spark', 'Reviews']",17.6,"['emi', 'images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/eeve/wind/reviews,model,tpl_model_bikes_4seg,,Wind,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Eeve', 'Wind', 'Reviews']",11.8,"['images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],finance,['review']
https://www.drivio.in/bikes/avon/e-star,model,tpl_model_bikes_3seg,,E Star,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Avon', 'E Star']",17.6,"['price', 'specifications', 'images']","['on_road_price', 'variants', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],pricing,['specification']
https://www.drivio.in/bikes/eeve/wind,model,tpl_model_bikes_3seg,,Wind,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Eeve', 'Wind']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/aeroride/e-spark,model,tpl_model_bikes_3seg,,E Spark,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Aeroride', 'E Spark']",11.8,"['emi', 'images']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/eeve/ahava,model,tpl_model_bikes_3seg,,Ahava,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Eeve', 'Ahava']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/kabira-mobility/aetos-100,model,tpl_model_bikes_3seg,,Aetos 100,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],False,False,False,False,"['Home', 'Bikes', 'Kabira Mobility', 'Aetos 100']",5.9,['images'],"['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs', 'reviews']",True,[],finance,[]
https://www.drivio.in/bikes/eeve/ahava/reviews,model,tpl_model_bikes_4seg,,Ahava,,,,,,"{'mileage': None, 'engine_cc': None, 'power_bhp': None, 'torque_nm': None, 'fuel_type': 'Electric', 'transmission': None, 'curb_weight_kg': None, 'dimensions': None, 'brakes': None, 'suspension': None, 'tyres': None, 'top_speed': None}",[],[],[],[],[],[],True,False,False,False,"['Home', 'Bikes', 'Eeve', 'Ahava', 'Reviews']",11.8,"['images', 'reviews']","['price', 'on_road_price', 'variants', 'specifications', 'mileage', 'engine', 'power', 'torque', 'features', 'colors', 'pros', 'cons', 'comparison', 'emi', 'faqs']",True,[],finance,['review']
